review_id;product_id;user_id;rating;review_text;review_date;helpful_votes;verified_purchase;reviewer_age;reviewer_gender;Product
902;732;1418;00.00;In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.;12/27/2019;268;TRUE;120;Intersex;Tea Peppermint
914;792;1813;03.01;Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.;8/16/2019;143;TRUE;96;Male;Ham - Cooked Bayonne Tinned
923;376;1392;04.09;"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.";4/28/2016;946;TRUE;88;Non-binary;Longos - Chicken Caeser Salad
944;330;1185;02.00;"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.";4/26/2015;309;FALSE;94;Intersex;Soup - Campbells, Creamy
497;545;1907;03.07;Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.;03/08/2001;657;FALSE;67;Female;Pastry - Chocolate Marble Tea
342;789;1492;04.04;Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.;10/07/2019;823;TRUE;106;Male;Wine - Periguita Fonseca
574;498;1662;03.09;Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.;12/21/2006;569;TRUE;17;Male;Veal - Leg
729;790;1811;04.01;"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.";06/04/2007;34;FALSE;31;Intersex;Trueblue - Blueberry
668;81;1311;02.09;Phasellus in felis. Donec semper sapien a libero. Nam dui.;06/09/2022;171;FALSE;107;Intersex;Cookies Oatmeal Raisin
451;351;1454;02.00;"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.";12/17/2013;226;TRUE;39;Transgender;Gatorade - Xfactor Berry
705;1;1706;00.08;"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.";02/06/2004;924;FALSE;13;Intersex;Venison - Striploin
417;597;1574;04.04;"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.";8/17/2016;208;FALSE;20;Transgender;Wine - Red, Marechal Foch
470;476;1829;03.04;"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.";12/29/2020;279;FALSE;59;Non-binary;Arizona - Green Tea
396;577;1001;00.07;Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.;10/22/2008;897;FALSE;44;Intersex;Beef - Flank Steak
641;115;1894;02.07;Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.;05/02/2013;993;TRUE;110;Male;Stock - Veal, Brown
559;654;1213;00.07;"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.";08/01/2019;603;FALSE;13;Transgender;Campari
261;789;1217;03.05;In congue. Etiam justo. Etiam pretium iaculis justo.;10/28/2015;107;FALSE;87;Transgender;Muffin Mix - Oatmeal
787;134;1897;04.07;Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.;12/23/2021;963;FALSE;6;Non-binary;Onions - Red
575;216;1018;04.04;"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.";01/05/2022;967;FALSE;43;Transgender;Chinese Foods - Thick Noodles
852;927;1234;01.03;"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.";11/01/2008;69;FALSE;86;Female;Pepper - Paprika, Hungarian
801;932;1904;04.07;"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.";11/10/2018;921;TRUE;95;Non-binary;Burger Veggie
947;90;1993;04.05;"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.";7/23/2019;867;TRUE;91;Male;Ice Cream - Vanilla
471;104;1674;04.08;In congue. Etiam justo. Etiam pretium iaculis justo.;05/11/2021;445;FALSE;93;Male;Flavouring - Orange
699;873;1757;01.02;"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.";10/24/2005;659;FALSE;69;Non-binary;Wine - Fat Bastard Merlot
942;482;1728;02.05;Sed ante. Vivamus tortor. Duis mattis egestas metus.;6/18/2019;732;TRUE;95;Male;Juice - Orange
845;161;1225;01.03;"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.";06/08/2010;529;TRUE;1;Transgender;Frangelico
499;898;1640;02.02;Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.;12/27/2002;380;FALSE;9;Intersex;Coffee - Egg Nog Capuccino
925;785;1493;04.01;"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.";11/12/2017;665;TRUE;11;Male;Baking Soda
842;124;1129;01.01;Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.;10/26/2010;977;TRUE;102;Transgender;Yogurt - Banana, 175 Gr
694;278;1877;01.01;"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.";12/22/2001;349;FALSE;113;Female;Sauce - Vodka Blush
986;325;1859;03.02;"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.";07/10/2003;150;FALSE;101;Female;Ecolab - Lime - A - Way 4/4 L
866;727;1830;02.03;"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.";8/26/2021;998;FALSE;79;Male;Bar Mix - Pina Colada, 355 Ml
561;320;1936;03.08;"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.";10/30/2019;969;FALSE;109;Transgender;Quail - Whole, Bone - In
1001;760;1192;03.08;Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.;9/20/2005;570;TRUE;35;Non-binary;Fruit Salad Deluxe
483;65;1473;00.07;Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.;8/30/2016;988;FALSE;93;Male;Ecolab - Hand Soap Form Antibac
927;377;1084;04.09;"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.";7/22/2021;92;FALSE;92;Intersex;Veal - Loin
835;473;1941;03.05;Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.;03/08/2015;473;FALSE;63;Intersex;Bacardi Raspberry
697;838;1215;02.04;Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.;7/25/2017;636;TRUE;45;Male;Squid - U - 10 Thailand
276;377;1050;02.03;Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.;12/14/2003;655;FALSE;102;Male;Wine - White, Chardonnay
352;735;1887;00.02;Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.;1/22/2010;320;TRUE;41;Intersex;Red Cod Fillets - 225g
404;920;1960;01.01;"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.";4/27/2009;157;FALSE;55;Non-binary;Plastic Arrow Stir Stick
808;968;1411;00.05;"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.";12/09/2000;664;TRUE;72;Female;Salt - Seasoned
226;67;1270;01.08;"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.";02/09/2006;319;FALSE;29;Female;Juice - Propel Sport
201;954;1273;03.07;In congue. Etiam justo. Etiam pretium iaculis justo.;2/26/2016;693;FALSE;36;Male;Wine - Domaine Boyar Royal
579;183;1846;02.04;"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.";6/23/2017;372;TRUE;108;Transgender;Soup - Campbells, Classic Chix
406;836;1703;00.09;Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.;6/18/2008;77;FALSE;58;Female;Chicken Breast Wing On
406;543;1613;04.03;"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.";7/20/2007;850;FALSE;15;Transgender;Crush - Orange, 355ml
462;906;1286;03.01;"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.";9/18/2014;277;TRUE;49;Non-binary;Apple - Fuji
749;857;1355;03.01;"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.";10/27/2001;175;TRUE;59;Transgender;Bread - Triangle White
915;775;1708;02.04;"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.";02/10/2019;638;FALSE;13;Transgender;Canadian Emmenthal
617;152;1426;01.07;"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.";6/15/2001;146;FALSE;105;Male;Contreau
965;798;1555;03.03;Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.;10/01/2014;134;TRUE;114;Male;Table Cloth 62x120 White
209;181;1863;03.04;"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.";07/10/2004;261;TRUE;77;Non-binary;Scallops - 10/20
514;196;1976;02.04;"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.";08/12/2010;976;FALSE;32;Intersex;Wine - Two Oceans Cabernet
580;101;1396;00.03;"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.";5/25/2000;47;FALSE;66;Female;Kaffir Lime Leaves
669;51;1915;05.00;"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.";9/15/2011;360;TRUE;89;Male;Daves Island Stinger
959;452;1768;03.03;"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.";11/08/2022;249;FALSE;94;Male;Sugar Thermometer
433;127;1632;02.07;"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.";02/11/2019;502;FALSE;51;Non-binary;Kellogs All Bran Bars
585;172;1952;03.03;"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.";10/19/2017;710;TRUE;85;Male;Cup Translucent 9 Oz
